,id,clean_tweet,label
16790,16791,"wednesday flower #a d1dod,ddad>>i, photo &amp; edit #humpday #amandapletchmodela|",0
20244,20245,gg readi dinner done shopping! #love time chili' grill &amp; bar,0
29222,29223,"gonna busi end month. get old one out, (hopefully) instal whole new one till go london #homeimax",0
5740,5741,happi father' dayd dad l v e u u c h . . fathersday [pic],0
3510,3511,sold studebak lamps. bittersweet #happi &amp; time #creat new piec #bohoch #etsi #light,0
12348,12349,delay flight even now! disgust servic provide. suppo staff assist depaur,0
25336,25337,- + frwd #best poetri #romant poetri #love poetri #new poetri poetri free hasil karain + follow send 40404,0
19013,19014,d$? #notimpress #thirsti #thursday #childhood #friend #reunit kelli spo bar,0
19262,19263,"oh #bluehand people, #wankpuffin",0
30797,30798,morn world... #togeth,0
20805,20806,"father day wonder dad paner a$?i,a$?i,a$?i,",0
2825,2826,"anoth #random #selfi #humpday #smile birmingham, unit kingdom",0
4860,4861,beautiful. #i_am #posit #affirm,0
1234,1235,oprah winfrey show 20th anniversari collect came today! 17 hour footage! can't wait!!,0
18,19,#friday! smile around via ig user: #cooki make peopl,0
11236,11237,happi right could burst da$? #smile #behappi #cantstopsmil #smile #balloonsa|,0
3886,3887,#thursdaythought #thursdaytreat #realtalk #shideism #teamshid stay &amp; stay #blessed.y got this!,0
29592,29593,#green attack bull game 3d: realli think head empti around city. side sup,0
3484,3485,"got 12500 free text, wonder spend ugh #singlelif",0
1222,1223,"way #cmtredcarpet a"" #tunein",0
23228,23229,love watch girl window -chicken #valeofclwyd llanrhaeadr,0
5285,5286,#father' #day amaz #dad there!,0
10822,10823,quotestags_app #heabroken #breakup #quot #quotestag,0
10649,10650,thank passion. #thank #posit,0
20875,20876,grow old along me; best yet be. arob brown #wed #love,0
18960,18961,cute friendship goal tho || d<< || #photo #throwback #friend #blackandwhit #cutest #drink,0
18706,18707,jesu go owner #trale buy case &amp; case beer #trale #somescam #a!10vouch,0
22956,22957,war with-in! time act now! pacifist &amp; societi term win,0
4723,4724,"so, i'm gonna watch hous cardsa|",0
7993,7994,#gbp/jpi stage recoveri 150.00 mark lowest level sinc aug. 2013 #blog #silver #gold #forex,0
16604,16605,make someon .. #wisdom #inspir #love #happi #leadership,0
9312,9313,father' day legend enjoy ur special day.,0
31321,31322,father' day love u #papa,0
10442,10443,new eyeshadow come soon! #promakeup #limelightbyalcon,0
18783,18784,ye today feel,0
1600,1601,love these. favourit item clothing. #comfi,0
8636,8637,guy make cinnamon twist anymor ???!?,0
13803,13804,bihday sir wish form suriya fan club kerala thrissur god bless you....,0
30498,30499,"#eur/usd rever sharpli monthli high, back 1.1400 handl #blog #silver #gold #forex",0
28340,28341,can't wait episod come say 1001% . #wynonnaearp,0
125,126,#nochebuena #lasvega #usa la vega strip,0
20792,20793,"sit job think bless sta new life kentucky! #anxiou #nervou dd 3/4 aoi,",0
24627,24628,#model love u take u time urd+-!!! dddd d|d|d|,0
26677,26678,"sedikit selfi disini dan disana. love crime, right? dd #selfi a|",0
31939,31940,whew product #friday!!!,0
22660,22661,iam grate light youav shone dad..! fathersaday! #bestschoolinsurat #educ #cbse #surat,0
25663,25664,#bihday #40 #beauti #pool #famili,0
11996,11997,#gatasm16 underway time next week! book spot? #askgat,0
31292,31293,"admit failure. comput problem block edit today. explain next episod shoot, promise.",0
24247,24248,we'r le 3 week away juli open spin! #flowa #hulahoop #poi #fan #dragonstaff...,0
16657,16658,#love#follow here' attract talent pre-revenu staup,0
29071,29072,letbno man steal joy,0
29784,29785,new book #firsttimeauthor #theaofmurd #debutnovel,0
10947,10948,thank forgiveness. #thank #posit,0
23159,23160,view fab venu summer product arabian night - finger cross,0
27773,27774,thank entrepreneurs.#thank #posit,0
30100,30101,"agre much way origin content, aaa studios.",0
30447,30448,5 day time stand h232! come see chat! #hrss16 #cipd #hr,0
10868,10869,thank parents. #thank #posit,0
10246,10247,thank health. #thank #posit,0
3498,3499,hello saturday ddd #snapchat #crazyday #crazi #saturday #weekend #music #panda #like,0
1294,1295,make overweight dog #dog #health #problem,0
25050,25051,"me, franc ! dd 1/2 dd 1/2 #fraalb #touspourlesbleu #allezlesbleu !",0
998,999,"put #vote yet? havent, #share see make #you #smile. #poll",0
2935,2936,"merger rku skv take effect, updat twitter page reflect new club! #skv",0
16047,16048,time two beers... sister!! #firefly2016 #fireflymusicfestiv #sister,0
4948,4949,happi im school #noschool#summ,0
22292,22293,#fathersday ! look someth do? see what' trend commun,0
11831,11832,compet thread hate orlando club shoot #antiislam #anitgay hate ideolog win #orlandonightclubshoot,0
2625,2626,"wear makeup holiday. wreck day activities, post natur selfi caus care",0
29249,29250,"money spent tri convinc u someon racist, instead use help bring peopl together. trump dump",0
24914,24915,ramdan muslim,0
27904,27905,#motivationmonday goal impoant! #fitspir #monday #goal,0
1502,1503,&amp; #grate #money come #increas quantiti #multipl sourc #continu basi,0
31796,31797,"soon, sing hea along",0
5915,5916,"blue sky, blue sea sun hott!! dad'#beach #pattaya #blue #osean",0
31937,31938,love island,0
14361,14362,fresh like came farm #japan #yummi #nagoya #day1 #greenteaa|,0
20042,20043,two everyth ddd fathersday #dad #famili #love #instamooda|,0
767,768,"chosen wrong hors unless chang mind soon, end polit career.",0
23784,23785,#author #ebook #market aps60pa. #funtim #funtim #goodtim #goodtim #bihday #bday #pay,0
12931,12932,total love ! #picoftheday #smile #instagood #mangerenterass #instagood,0
26917,26918,time watch final xx,0
12379,12380,simpl things! #love #joy #time #life #invest,0
15698,15699,#eastsid attack bull game 3d: realli think head empti around city. side,0
17124,17125,annual iftar #riyadh #jll #jllmena team amaz team love,0
22066,22067,mr nura cd group still gift given u nysc. may soul rest peac #nura,0
25901,25902,#newcomeback #stellar #newconcept i'm excit,0
5620,5621,.@user wish #healthi #fathersday dad everywher,0
20235,20236,cover wall librari w/mi tutorials. replac leav two weeks. #tlchat,0
24011,24012,saw dead kitten crack phone within ten minut,0
28787,28788,aP yung samu ft lokey-#eahquak produc dj triumph #music #loveit #stripclub,0
28211,28212,school almost done #swag,0
19616,19617,best feel world---b stress free live,0
17867,17868,wow charg tv show now...,0
2659,2660,#global picture: steadi sub-trend growth sub-target inflat - nab #blog #silver #gold #forex,0
25198,25199,sta weekend patio #irishtimespubl hour til 7pm w/ $2off #beer #wine #cocktail #cheer,0
27508,27509,"pop still g! happi father day! a$?i,d- fathersday #father #dad #amsnipera|",0
18310,18311,#kinddyou rd@user,0
27444,27445,cut d?ddddd<<d<<ddd #emo #depress #anxieti #emot,0
30126,30127,mom gave trampolin away without even ask med!,0
19637,19638,"idiot, automat weapon we'r use all. mayb next time littl googl b4 tweet",0
16557,16558,time sleepd #smilingd,0
22476,22477,handsome!!! #mylov #thebest #dog #juguet #babi #newlook dpdd$?d,0
17186,17187,ye wayddddd 1/4 dd 1/4 dd 1/4 dd 1/4 dd 1/4 hallelujah! can't wait hear #illrun #spin1038 #irish a|,0
10484,10485,latest personesilenziose! thank #popup,0
10919,10920,#love #instagood #photooftheday top.tag #tbt #cute #me #beauti #followm #followa|,0
19776,19777,# mindsmatt #instagood #anti-ag #notjustforoldpeopl #brainhealth #bestbrainhealthsuppl 30 day mbg,0
6658,6659,cozi even friends! #manilapeninsula #ilovemonetpag #ladi #salonden salona|,0
8113,8114,anoth #10kday today. also pleas note 10hr sleep... usual get 2.5!,0
11269,11270,f**king disgusting!!!!d dadadadada,0
5193,5194,found twitter: #btoday - _#brightonpi #beachbrighton #friend #enjoylif #suma|,0
27977,27978,reunit harley!! #1200custom #2016 #harleydavidson #bike #openroad #windinmyfac,0
5250,5251,union jack flag bought tomorrow ticket known safe place can't wait watch,0
19543,19544,#angel #archangel high help live #spiritu anf life,0
20812,20813,#model love u take u time urd+-!!! dddd d|d|d|,0
6463,6464,h+5 thank 9 juni #4 #juni bihday #happinessa|,0
7013,7014,"here. he' canada now, can't make buck tow liber line.",0
25962,25963,kid left car left get close danger anim show irrespons parent kid noa|,0
16344,16345,can't wait see bae tonight! #sheisthebest #glove #iloveh #loveatfirstsight,0
20463,20464,#sunday darlings! work rest &amp; play fathersday - day dedic fathersa$? #fathersday #sundaymorn,0
1238,1239,stay tuned! saint issu #4 printers! #comic #makecom,0
21486,21487,"fuck land, i'm boat, motherfucker! aui,d #lonelyisland #imonaboat #yacht #tenerif",0
30592,30593,"hate black enjoy black, ie. miscegenation.",0
17881,17882,say lot gb speedway uk final hand peopl poland would full hous,0
12006,12007,crazi night !! great pay friend :-) #sttropez #vip #dj #lequaisttropez #friend #music,0
14674,14675,"play : daniel robbin - "" love theme"" #melancholi #melancholymus",0
13931,13932,#model love u take u time urd+-!!! dddd d|d|d|,0
3072,3073,thank sundays. #thank #posit,0
10576,10577,reality! #clintonforprison,0
25446,25447,#lubachka - perform (17.11.2014/4256px) [thelifeerotic] #blog #silver #gold #forex,0
29344,29345,"intent , make decis ask ""will make happi long term?""",0
30078,30079,got entir meal #free - thank listen servic feedback compensating!,0
18550,18551,rate high! lol,0
18087,18088,week today tattoo! #nervou,0
19823,19824,might intrigu focus7gy... #nuascannan,0
752,753,night sweet dreams..,0
28736,28737,"anyon want left knee, it!! i'm done it! pain d(c) #inpain #overit",0
7791,7792,round head. quot #hu #ovehinkingkil #brokenquot #broken #dark #darkquot #demon #loveyoua|,0
28625,28626,alway #chadian,0
19888,19889,"cant believ guy ran #whopper #wow 50900 seminol dr, cabazon, ca 92230",0
27814,27815,check famili lawyer food integr famili bond #nomnom #foodporn #food #blog,0
27181,27182,&amp; take ceain kind person scam &amp; scammed. vulner &amp; lone ppl given attn.,0
31513,31514,want let know everyth soed. delight new sma meters. thank help!,0
19018,19019,#detoxdiet? #altwaystoheal! #healthi !,0
6163,6164,father' day..papa (ken) joshua (daddy),0
12593,12594,yey!...dar si bro u.s!d<<d!,0
1210,1211,pleas u #notlongnow #whatson #familyfun,0
11289,11290,"buna fan, curse. buna fan, treat differently. anoth layer injustice. #sotir",0
13900,13901,final watch newest #starwar movie. luke never look good! #itwasrealgood #spoileral #lukerocksabeard,0
21154,21155,cheer love weekend. 3/4 #life #summer #instagram #instacool #vsco #vscocam #lovea|,0
11685,11686,wed impoant celebr life possibility. aann hathaway #wed #love,0
27720,27721,excit thing ever! can't wait! thank &amp; #theatr #bless,0
24856,24857,amaz much mood improv decid let go #productiveday #nottheendoftheworld,0
27600,27601,sux peopl disappoint even meet them..most peopl full themselves/shit...,0
24553,24554,dislik soooooo mani peopl right #dividedamerica #orlandoshoot,0
25915,25916,today? #celebr #lulybtip #affirm,0
19770,19771,lmfao pathet #soit #growup #funni #noonether #iknowwho dddddddddddd$?d$?d$?d$?d$?d$?d$?d$?d$?d$?d$?d$?d+-d+-d$?d$?d+-d$?d$?d$?d$?d$?d$?d$?d$?d$?d$?d$?d$?d$?d$?d$?ddddddda|,0
11106,11107,thank coffee. #thank #posit,0
20970,20971,happi fast ^^ #girl #hijab #proudwearinghijab #new #selfi #afternoon #smilea|,0
25975,25976,one me. not?????? pick copy!! dd #covergirl #proud #marieclair,0
6424,6425,use power mind #heal body! #altwaystoh #healthi !!,0
19620,19621,theresa woh weight gold. thank taylor fulk send theresa way. dd,0
10059,10060,u pour much milk ur cereal half get soggi u eat :( #tragedi #angsti,0
14012,14013,tim' morn #timhoon #icedcoffe,0
7053,7054,i'm #grate - #affirm,0
13123,13124,#cat #kitti clifford ponceac/:,0
22020,22021,god made u bestfriend knew mom handl u sistersdd a|,0
9301,9302,come soon... #videoclip #newsong #bless #greekaista|,0
31363,31364,sad. liter anyon want buy plane ticket nyc happen i'd highli appreci it!,0
19112,19113,"good morn coffe! 3/4 d>>ai, #goodmorn #coff #knit #man #woman #instafashion #instadaili #love",0
3287,3288,hope die. i'v got joke left him.,0
5666,5667,"damn, thickskin girl exact scenario prolli read cri nigga. #accur #deep #imdi",0
31242,31243,"agree,not #muslim r #terrorist,yet great major terrorist attack h bn done radic muslims!",0
24522,24523,#norway consum price index (mom) remain 0.3% may #blog #silver #gold #forex,0
23217,23218,got ticket,0
25134,25135,talk one around. #depress #mad,0
24672,24673,pleas say it. want hear it. teen poem ness quot #hua|,0
30091,30092,graduat univers still manag somehow use guy bathroom.,0
19820,19821,sunday &amp; father' day - take time &amp; enjoy benefit famili &amp; fresh food garden.,0
26250,26251,pleas stop violence! - talk listen respect empathi love! #orlando a|,0
28726,28727,"hey emiliewin3, may want check latest updat #glastofest dy=_",0
11625,11626,go colleg tomorrow mani day,0
3099,3100,found macbeth given titl thane cawdor! prouder brilliant husband.,0
5476,5477,can't #memes! #ojmadeinamerica,0
21955,21956,"receiv nikki + nate' contract wed next may. hey, hey, hey... bee-yoo-tee- day!! :-d",0
23220,23221,"fianca(c) a$?i, #engag #engagmentweekend #love #smile #yorka|",0
21238,21239,good news: scienc say beauti architectur make u #healthy! via,0
25448,25449,"rest peac bosom lord stephen keshi, goat gener super eagl roles.",0
16376,16377,good bye old friend. missed. #moviestop #close #funer #goodby #movi #lifestyl,0
30205,30206,"woke knife eye... oh, migrain #migrain #pain #friday #zombi",0
7333,7334,nice inseion #vienna #wien #trip #rdmarquitectura #instagood #instahom #photooftheday a|,0
20561,20562,larg gener s... gbp 9.90 get here: #shop #cool #home #fun,0
10456,10457,way feel today #focuss #weekend #lotstodo #team #famili #train,0
5287,5288,"snow white --&gt; open! --&gt; #sleepy, , #sneezi #bashful. dm u today!",0
9265,9266,ofcoursetheone&amp;onli score prize harmonica killer show,0
18568,18569,fitbit flex want sync app anymor 6 days! help! #notsofit,0
10886,10887,"today (well, yesterday) read 106 pages. mind you, sta read 7:45 est. #tometoppl",0
10434,10435,heard alov affaira #soundcloud? #np #love #thessaloniki #unsign #diy #indi #rock #folk #skg,0
9988,9989,"i'm surpris gun, usual carri gun everi else, man",0
10940,10941,ball readi #newcastl #ball #magic #gown #smile #navi #dress #sass #hip #outa|,0
16258,16259,make special request best friend tonight' perform ?! #dreamboy #theatr xx,0
29464,29465,#cloudlov attack bull game 3d: realli think head empti around city. side,0
21105,21106,haha.. can't #replac me.. way &amp; #never .. stay,0
19535,19536,thinker' intellectu refuge without home heah thought seek asylum mind men rare given beh,0
27443,27444,#babi dream verona lightweight stroller - red #bouncingbabi,0
8736,8737,"play dead! roll over! good boy! d,#dead #frog #bore #work #kermit",0
7920,7921,life' ride #nashvil #well #healthi #travel #adventur,0
